Product ID,Product Name,Product SKU,Modifier ID,Modifier Name,Modifier Type,Option ID,Option Label,Is Default,Sort Order,Value Data
144,Reading & Maths Essential Skills for Kindergarten Bundle,RE7995RWB,117,Book 1,product_list_with_images,103,Kindergarten Reading Workbook – 240 Essential Reading Skills,Y,0,"{""product_id"": 210}"
144,Reading & Maths Essential Skills for Kindergarten Bundle,RE7995RWB,118,Book 2,product_list_with_images,104,200 Essential Maths Skills for Kindergarten,Y,0,"{""product_id"": 224}"
117,My First Maths and Numbers Activity Books (Ages 4–6),GETREADYPACK2,190,Book 1,product_list_with_images,176,ABC Mathseeds - My First Clocks and Time,Y,0,"{""product_id"": 180}"
117,My First Maths and Numbers Activity Books (Ages 4–6),GETREADYPACK2,191,Book 2,product_list_with_images,177,ABC Mathseeds - My First Numbers,Y,0,"{""product_id"": 186}"
117,My First Maths and Numbers Activity Books (Ages 4–6),GETREADYPACK2,192,Book 3,product_list_with_images,178,ABC Mathseeds - My First Colours and Shapes,Y,0,"{""product_id"": 192}"
117,My First Maths and Numbers Activity Books (Ages 4–6),GETREADYPACK2,193,Book 4,product_list_with_images,179,ABC Mathseeds - My First Add and Subtract,Y,0,"{""product_id"": 198}"
115,My First Reading and Literacy Activity Book Pack (Ages 4–7),GETREADYPACK1,203,Book 1,product_list_with_images,189,ABC Reading Eggs - My First - Alphabet,Y,0,"{""product_id"": 195}"
115,My First Reading and Literacy Activity Book Pack (Ages 4–7),GETREADYPACK1,204,Book 2,product_list_with_images,190,ABC Reading Eggs - My First - Sight Words,Y,0,"{""product_id"": 243}"
115,My First Reading and Literacy Activity Book Pack (Ages 4–7),GETREADYPACK1,205,Book 3,product_list_with_images,191,ABC Reading Eggs - My First - Handwriting,Y,0,"{""product_id"": 244}"
115,My First Reading and Literacy Activity Book Pack (Ages 4–7),GETREADYPACK1,206,Book 4,product_list_with_images,192,ABC Reading Eggs - My First - Phonics,Y,0,"{""product_id"": 166}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,119,Book 1,product_list_with_images,105,Starting Out Reading Mini Books – Pack 1 (Ages 4–6),Y,0,"{""product_id"": 277}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,120,Book 2,product_list_with_images,106,Starting Out Reading Mini Books – Pack 2 (Ages 4–6),Y,0,"{""product_id"": 278}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,121,Book 3,product_list_with_images,107,Starting Out Reading Mini Books – Pack 3 (Ages 4–6),Y,0,"{""product_id"": 279}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,122,Book 4,product_list_with_images,108,Starting Out Reading Mini Books – Pack 4 (Ages 4–6),Y,0,"{""product_id"": 280}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,123,Book 5,product_list_with_images,109,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,124,Book 6,product_list_with_images,110,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,125,Book 8,product_list_with_images,111,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,126,Book 9,product_list_with_images,112,Alphabet Flashcards With Games – Starting Out (Ages 4–6),Y,0,"{""product_id"": 172}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,127,Book 11,product_list_with_images,113,Beginning to Read Mini Books – Pack 6 (Ages 5–7),Y,0,"{""product_id"": 256}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,128,Book 12,product_list_with_images,114,Beginning to Read Mini Books – Pack 7 (Ages 5–7),Y,0,"{""product_id"": 258}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,129,Book 13,product_list_with_images,115,Beginning to Read Mini Books – Pack 8 (Ages 5–7),Y,0,"{""product_id"": 260}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,130,Book 14,product_list_with_images,116,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,131,Book 15,product_list_with_images,117,Learn to Read Activity Book 6 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 264}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,132,Book 16,product_list_with_images,118,Learn to Read Activity Book 7 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 266}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,133,Book 17,product_list_with_images,119,Learn-to-Read Activity Book 8 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 268}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,134,Book 18,product_list_with_images,120,Flashcards – Sight Words and Phonics – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 270}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,135,Book 7,product_list_with_images,121,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
113,ABC Reading Eggs Mega Book Pack (Ages 4–7),139READEGG,136,Book 10,product_list_with_images,122,Beginning to Read Mini Books – Pack 5 (Ages 5–7),Y,0,"{""product_id"": 307}"
112,Reading & Maths Essential Skills for Year 2 Family Bundle + FREE Ultimate Rewards Book,RE7995YR2WBURB,340,Book 1,product_list_with_images,332,Year 2 Reading Workbook – 200 Essential Reading Skills,Y,0,"{""product_id"": 205}"
112,Reading & Maths Essential Skills for Year 2 Family Bundle + FREE Ultimate Rewards Book,RE7995YR2WBURB,341,Book 2,product_list_with_images,333,Maths Workbook for Year 2 – 200 Essential Maths Skills,Y,0,"{""product_id"": 218}"
112,Reading & Maths Essential Skills for Year 2 Family Bundle + FREE Ultimate Rewards Book,RE7995YR2WBURB,342,Book 3,product_list_with_images,334,ABC Reading Eggs Ultimate Rewards Book,Y,0,"{""product_id"": 151}"
128,The Eggsperts Sticker Activity Book Pack (Ages 3–5),EGGSPERTSBKPACK,186,Book 1,product_list_with_images,172,The Eggsperts - Sticker Activity Book - Wind Up World,Y,0,"{""product_id"": 257}"
128,The Eggsperts Sticker Activity Book Pack (Ages 3–5),EGGSPERTSBKPACK,187,Book 2,product_list_with_images,173,The Eggsperts - Sticker Activity Book - Butterfly Garden,Y,0,"{""product_id"": 259}"
128,The Eggsperts Sticker Activity Book Pack (Ages 3–5),EGGSPERTSBKPACK,188,Book 3,product_list_with_images,174,The Eggsperts - Sticker Activity Book - Pillowsoft Land,Y,0,"{""product_id"": 261}"
128,The Eggsperts Sticker Activity Book Pack (Ages 3–5),EGGSPERTSBKPACK,189,Book 4,product_list_with_images,175,The Eggsperts - Sticker Activity Book - Sandy Bay,Y,0,"{""product_id"": 263}"
139,ABC Mathseeds Book Pack (Ages 3–5),MSMEGAPACK,179,Book 1,product_list_with_images,165,ABC Mathseeds - Activity Book 1,Y,0,"{""product_id"": 201}"
139,ABC Mathseeds Book Pack (Ages 3–5),MSMEGAPACK,180,Book 2,product_list_with_images,166,ABC Mathseeds - Activity Book 2,Y,0,"{""product_id"": 190}"
139,ABC Mathseeds Book Pack (Ages 3–5),MSMEGAPACK,181,Book 3,product_list_with_images,167,ABC Mathseeds - Activity Book 3,Y,0,"{""product_id"": 211}"
139,ABC Mathseeds Book Pack (Ages 3–5),MSMEGAPACK,182,Book 4,product_list_with_images,168,ABC Mathseeds - Activity Book 4,Y,0,"{""product_id"": 215}"
139,ABC Mathseeds Book Pack (Ages 3–5),MSMEGAPACK,183,Book 5,product_list_with_images,169,ABC Mathseeds - Posters,Y,0,"{""product_id"": 219}"
139,ABC Mathseeds Book Pack (Ages 3–5),MSMEGAPACK,185,Book 6,product_list_with_images,171,ABC Mathseeds - Flashcards,Y,0,"{""product_id"": 229}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,194,Book 1,product_list_with_images,180,Beginning to Read Mini Books – Pack 5 (Ages 5–7),Y,0,"{""product_id"": 307}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,195,Book 2,product_list_with_images,181,Beginning to Read Mini Books – Pack 6 (Ages 5–7),Y,0,"{""product_id"": 256}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,196,Book 3,product_list_with_images,182,Beginning to Read Mini Books – Pack 7 (Ages 5–7),Y,0,"{""product_id"": 258}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,197,Book 4,product_list_with_images,183,Beginning to Read Mini Books – Pack 8 (Ages 5–7),Y,0,"{""product_id"": 260}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,198,Book 5,product_list_with_images,184,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,199,Book 6,product_list_with_images,185,Learn to Read Activity Book 6 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 264}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,200,Book 7,product_list_with_images,186,Learn to Read Activity Book 7 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 266}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,201,Book 8,product_list_with_images,496,Learn-to-Read Activity Book 8 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 268}"
116,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2,202,Book 9,product_list_with_images,188,Flashcards – Sight Words and Phonics – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 270}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,163,Book 1,product_list_with_images,149,Starting Out Reading Mini Books – Pack 1 (Ages 4–6),Y,0,"{""product_id"": 277}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,164,Book 2,product_list_with_images,150,Starting Out Reading Mini Books – Pack 2 (Ages 4–6),Y,0,"{""product_id"": 278}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,165,Book 3,product_list_with_images,151,Starting Out Reading Mini Books – Pack 3 (Ages 4–6),Y,0,"{""product_id"": 279}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,166,Book 4,product_list_with_images,152,Starting Out Reading Mini Books – Pack 4 (Ages 4–6),Y,0,"{""product_id"": 280}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,167,Book 5,product_list_with_images,153,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,168,Book 6,product_list_with_images,154,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,169,Book 7,product_list_with_images,155,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,170,Book 8,product_list_with_images,156,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,171,Book 9,product_list_with_images,157,Alphabet Flashcards With Games – Starting Out (Ages 4–6),Y,0,"{""product_id"": 172}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,172,Book 10,product_list_with_images,158,ABC Mathseeds - Activity Book 1,Y,0,"{""product_id"": 201}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,173,Book 11,product_list_with_images,159,ABC Mathseeds - Activity Book 2,Y,0,"{""product_id"": 190}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,174,Book 12,product_list_with_images,160,ABC Mathseeds - Activity Book 3,Y,0,"{""product_id"": 211}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,175,Book 13,product_list_with_images,161,ABC Mathseeds - Activity Book 4,Y,0,"{""product_id"": 215}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,176,Book 14,product_list_with_images,162,ABC Mathseeds - Posters,Y,0,"{""product_id"": 219}"
142,ABC Reading Eggs Level 1 and ABC Mathseeds Mega Book Pack (Ages 3–6),ABCREADMATH30,178,Book 15,product_list_with_images,164,ABC Mathseeds - Flashcards,Y,0,"{""product_id"": 229}"
146,Reading & Maths Essential Skills for Year 1 Bundle,RE7995YR1WB,139,Book 1,product_list_with_images,125,Year 1 Reading Workbook – 240 Essential Reading Skills,Y,0,"{""product_id"": 199}"
146,Reading & Maths Essential Skills for Year 1 Bundle,RE7995YR1WB,140,Book 2,product_list_with_images,126,200 Essential Maths Skills for Year 1,Y,0,"{""product_id"": 214}"
148,Reading & Maths Essential Skills for Year 2 Bundle,RE7995YR2WB,137,Book 2,product_list_with_images,123,200 Essential Maths Skills for Year 2,Y,0,"{""product_id"": 218}"
148,Reading & Maths Essential Skills for Year 2 Bundle,RE7995YR2WB,138,Book 1,product_list_with_images,124,Year 2 Reading Workbook – 200 Essential Reading Skills,Y,0,"{""product_id"": 205}"
156,Reading & Maths Essential Skills for Kindergarten Family Bundle + FREE Ultimate Rewards Book,RE7995RWBURB,144,Book 1,product_list_with_images,130,Kindergarten Reading Workbook – 240 Essential Reading Skills,Y,0,"{""product_id"": 210}"
156,Reading & Maths Essential Skills for Kindergarten Family Bundle + FREE Ultimate Rewards Book,RE7995RWBURB,145,Book 2,product_list_with_images,131,200 Essential Maths Skills for Kindergarten,Y,0,"{""product_id"": 224}"
156,Reading & Maths Essential Skills for Kindergarten Family Bundle + FREE Ultimate Rewards Book,RE7995RWBURB,146,Book 3,product_list_with_images,132,ABC Reading Eggs Ultimate Rewards Book,Y,0,"{""product_id"": 151}"
158,Reading & Maths Essential Skills for Year 1 Family Bundle + FREE Ultimate Rewards Book,RE7995YR1WBURB,141,Book 1,product_list_with_images,127,Year 1 Reading Workbook – 240 Essential Reading Skills,Y,0,"{""product_id"": 199}"
158,Reading & Maths Essential Skills for Year 1 Family Bundle + FREE Ultimate Rewards Book,RE7995YR1WBURB,142,Book 2,product_list_with_images,128,200 Essential Maths Skills for Year 1,Y,0,"{""product_id"": 214}"
158,Reading & Maths Essential Skills for Year 1 Family Bundle + FREE Ultimate Rewards Book,RE7995YR1WBURB,143,Book 3,product_list_with_images,129,ABC Reading Eggs Ultimate Rewards Book,Y,0,"{""product_id"": 151}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,147,Book 1,product_list_with_images,133,ABC Reading Eggs - My First - Alphabet,Y,0,"{""product_id"": 195}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,148,Book 2,product_list_with_images,134,ABC Reading Eggs - My First - Handwriting,Y,0,"{""product_id"": 244}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,149,Book 3,product_list_with_images,135,ABC Reading Eggs - My First - Sight Words,Y,0,"{""product_id"": 243}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,150,Book 4,product_list_with_images,136,ABC Reading Eggs - My First - Phonics,Y,0,"{""product_id"": 166}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,151,Book 5,product_list_with_images,137,ABC Mathseeds - My First Clocks and Time,Y,0,"{""product_id"": 180}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,152,Book 6,product_list_with_images,138,ABC Mathseeds - My First Numbers,Y,0,"{""product_id"": 186}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,153,Book 7,product_list_with_images,139,ABC Mathseeds - My First Colours and Shapes,Y,0,"{""product_id"": 192}"
164,My First Reading and Maths Activity Book Pack (Ages 4–7),GETREADYPACK3,154,Book 8,product_list_with_images,140,ABC Mathseeds - My First Add and Subtract,Y,0,"{""product_id"": 198}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,155,Book 1,product_list_with_images,141,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,156,Book 2,product_list_with_images,142,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,157,Book 3,product_list_with_images,143,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,158,Book 4,product_list_with_images,144,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,159,Book 5,product_list_with_images,145,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,160,Book 6,product_list_with_images,146,Learn to Read Activity Book 6 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 264}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,161,Book 7,product_list_with_images,147,Learn to Read Activity Book 7 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 266}"
159,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3,162,Book 8,product_list_with_images,497,Learn-to-Read Activity Book 8 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 268}"
314,Starting Out Activity Book Bundle – 4 Books (Ages 4–6),RE7995ACT1,207,Book 1,product_list_with_images,193,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
314,Starting Out Activity Book Bundle – 4 Books (Ages 4–6),RE7995ACT1,208,Book 2,product_list_with_images,194,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
314,Starting Out Activity Book Bundle – 4 Books (Ages 4–6),RE7995ACT1,209,Book 3,product_list_with_images,195,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
314,Starting Out Activity Book Bundle – 4 Books (Ages 4–6),RE7995ACT1,210,Book 4,product_list_with_images,196,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
315,Beginning to Read Activity Book Bundle – 4 Books (Ages 5–7),RE7995ACT2,211,Book 1,product_list_with_images,197,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
315,Beginning to Read Activity Book Bundle – 4 Books (Ages 5–7),RE7995ACT2,212,Book 2,product_list_with_images,198,Learn to Read Activity Book 6 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 264}"
315,Beginning to Read Activity Book Bundle – 4 Books (Ages 5–7),RE7995ACT2,213,Book 3,product_list_with_images,199,Learn to Read Activity Book 7 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 266}"
315,Beginning to Read Activity Book Bundle – 4 Books (Ages 5–7),RE7995ACT2,214,Book 4,product_list_with_images,200,Learn-to-Read Activity Book 8 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 268}"
317,"Learn-to-Read Flashcards Bundle – Alphabet, Phonics, Words (Ages 3–7)",RE7995FLASH,263,Book 1,product_list_with_images,344,Alphabet Flashcards With Games – Starting Out (Ages 3–5),Y,0,"{""product_id"": 172}"
317,"Learn-to-Read Flashcards Bundle – Alphabet, Phonics, Words (Ages 3–7)",RE7995FLASH,264,Book 2,product_list_with_images,254,Flashcards – Sight Words and Phonics – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 270}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,219,Book 1,product_list_with_images,205,Starting Out Reading Mini Books – Pack 1 (Ages 4–6),Y,0,"{""product_id"": 277}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,220,Book 2,product_list_with_images,206,Starting Out Reading Mini Books – Pack 2 (Ages 4–6),Y,0,"{""product_id"": 278}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,221,Book 3,product_list_with_images,207,Starting Out Reading Mini Books – Pack 3 (Ages 4–6),Y,0,"{""product_id"": 279}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,222,Book 4,product_list_with_images,208,Starting Out Reading Mini Books – Pack 4 (Ages 4–6),Y,0,"{""product_id"": 280}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,223,Book 5,product_list_with_images,209,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,224,Book 6,product_list_with_images,210,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,225,Book 7,product_list_with_images,211,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,226,Book 8,product_list_with_images,212,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
316,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1,227,Book 9,product_list_with_images,213,Alphabet Flashcards With Games – Starting Out (Ages 4–6),Y,0,"{""product_id"": 172}"
319,Activity Book and Mini Book Pack Bundle 1 (Ages 4–6),RE7995ACTMBP1,228,Book 1,product_list_with_images,214,Starting Out Reading Mini Books – Pack 1 (Ages 4–6),Y,0,"{""product_id"": 277}"
319,Activity Book and Mini Book Pack Bundle 1 (Ages 4–6),RE7995ACTMBP1,229,Book 2,product_list_with_images,215,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
320,Activity Book and Mini Book Pack Bundle 2 (Ages 4–6),RE7995ACTMBP2,230,Book 1,product_list_with_images,216,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
320,Activity Book and Mini Book Pack Bundle 2 (Ages 4–6),RE7995ACTMBP2,231,Book 2,product_list_with_images,217,Starting Out Reading Mini Books – Pack 2 (Ages 4–6),Y,0,"{""product_id"": 278}"
323,Activity Book and Mini Book Pack Bundle 3 (Ages 4–6),RE7995ACTMBP3,232,Book 1,product_list_with_images,218,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
323,Activity Book and Mini Book Pack Bundle 3 (Ages 4–6),RE7995ACTMBP3,233,Book 2,product_list_with_images,219,Starting Out Reading Mini Books – Pack 3 (Ages 4–6),Y,0,"{""product_id"": 279}"
325,Activity Book and Mini Book Pack Bundle 4 (Ages 4–6),RE7995ACTMBP4,234,Book 1,product_list_with_images,220,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
325,Activity Book and Mini Book Pack Bundle 4 (Ages 4–6),RE7995ACTMBP4,235,Book 2,product_list_with_images,221,Starting Out Reading Mini Books – Pack 4 (Ages 4–6),Y,0,"{""product_id"": 280}"
324,Reggie & Friends Bath Books –  Pack of 3 (Ages 2+),RE7995BATH,252,Book 1,product_list_with_images,242,Rainbow Bath Book – Reggie & Friends,Y,0,"{""product_id"": 338}"
324,Reggie & Friends Bath Books –  Pack of 3 (Ages 2+),RE7995BATH,253,Book 2,product_list_with_images,243,Farm Bath Book – Reggie & Friends,Y,0,"{""product_id"": 336}"
324,Reggie & Friends Bath Books –  Pack of 3 (Ages 2+),RE7995BATH,254,Book 3,product_list_with_images,244,Party Bath Book – Reggie & Friends,Y,0,"{""product_id"": 334}"
327,Activity Book and Mini Book Pack Bundle 5 (Ages 5–7),RE7995ACTMBP5,236,Book 1,product_list_with_images,222,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
327,Activity Book and Mini Book Pack Bundle 5 (Ages 5–7),RE7995ACTMBP5,237,Book 2,product_list_with_images,223,Beginning to Read Mini Books – Pack 5 (Ages 5–7),Y,0,"{""product_id"": 307}"
